Date,SP500,Russell,NASDAQ
2013-10-10,1692.560059,1069.5,3760.75
2013-10-11,1703.199951,1084.31,3791.87
2013-10-14,1710.140015,1090.3,3815.27
2013-10-15,1698.060059,1079.62,3794.01
2013-10-16,1721.540039,1092.42,3839.43
2013-10-17,1733.150024,1102.27,3863.15
2013-10-18,1744.5,1114.77,3914.28
2013-10-21,1744.660034,1112.48,3920.05
2013-10-22,1754.670044,1115.63,3929.57
2013-10-23,1746.380005,1110.93,3907.07
2013-10-24,1752.069946,1118.84,3928.96
2013-10-25,1759.77002,1118.34,3943.36
2013-10-28,1762.109985,1117.97,3940.13
2013-10-29,1771.949951,1121.96,3952.34
2013-10-30,1763.310059,1105.5,3930.62
2013-10-31,1756.540039,1100.15,3919.71
2013-11-01,1761.640015,1095.67,3922.04
2013-11-04,1767.930054,1108.28,3936.59
2013-11-05,1762.969971,1103.59,3939.86
2013-11-06,1770.48999,1098.63,3931.95
2013-11-07,1747.150024,1079.09,3857.33
2013-11-08,1770.609985,1099.97,3919.23
2013-11-11,1771.890015,1101.5,3919.79
2013-11-12,1767.689941,1101.47,3919.92
2013-11-13,1782.0,1112.18,3965.58
2013-11-14,1790.619995,1111.44,3972.74
2013-11-15,1798.180054,1116.2,3985.97
2013-11-18,1791.530029,1107.29,3949.07
2013-11-19,1787.869995,1101.38,3931.55
2013-11-20,1781.369995,1099.79,3921.27
2013-11-21,1795.849976,1119.62,3969.15
2013-11-22,1804.76001,1124.92,3991.65
2013-11-25,1802.47998,1124.72,3994.57
2013-11-26,1802.75,1134.53,4017.75
2013-11-27,1807.22998,1141.33,4044.75
2013-11-28,1807.22998,1141.33,4044.75
2013-11-29,1805.810059,1142.89,4059.89
2013-12-02,1800.900024,1129.12,4045.26
2013-12-03,1795.150024,1129.12,4037.2
2013-12-04,1792.810059,1121.38,4038.0
2013-12-05,1785.030029,1122.47,4033.16
2013-12-06,1805.089966,1131.38,4062.52
2013-12-09,1808.369995,1129.46,4068.75
2013-12-10,1802.619995,1119.69,4060.49
2013-12-11,1782.219971,1101.5,4003.81
2013-12-12,1775.5,1103.27,3998.4
2013-12-13,1775.319946,1107.05,4000.98
2013-12-16,1786.540039,1119.85,4029.52
2013-12-17,1781.0,1118.89,4023.68
2013-12-18,1810.650024,1112.03,4070.06
2013-12-19,1809.599976,1125.45,4058.13
2013-12-20,1818.319946,1146.47,4104.74
2013-12-23,1827.98999,1157.22,4148.9
2013-12-24,1833.319946,1157.22,4155.42
2013-12-25,1833.319946,1157.22,4155.42
2013-12-26,1842.02002,1162.65,4167.18
2013-12-27,1841.400024,1161.09,4156.59
2013-12-30,1841.069946,1160.59,4154.2
2013-12-31,1848.359985,1163.64,4176.59
2014-01-01,1848.359985,1163.64,4176.59
2014-01-02,1831.97998,1150.72,4143.07
2014-01-03,1831.369995,1156.09,4131.91
2014-01-06,1826.77002,1147.16,4113.68
2014-01-07,1837.880005,1157.63,4153.18
2014-01-08,1837.48999,1157.46,4165.61
2014-01-09,1838.130005,1158.35,4156.19
2014-01-10,1842.369995,1164.53,4174.66
2014-01-13,1819.199951,1148.09,4113.3
2014-01-14,1838.880005,1163.43,4183.02
2014-01-15,1848.380005,1171.35,4214.88
2014-01-16,1845.890015,1173.13,4218.69
2014-01-17,1838.699951,1168.43,4197.58
2014-01-20,1838.699951,1168.43,4197.58
2014-01-21,1843.800049,1175.72,4225.76
2014-01-22,1844.859985,1181.29,4243.0
2014-01-23,1828.459961,1172.4,4218.87
2014-01-24,1790.290039,1144.13,4128.17
2014-01-27,1781.560059,1127.73,4083.61
2014-01-28,1792.5,1138.24,4097.96
2014-01-29,1774.199951,1122.45,4051.43
2014-01-30,1794.189941,1139.36,4123.13
2014-01-31,1782.589966,1130.88,4103.88
2014-02-03,1741.890015,1094.59,3996.96
2014-02-04,1755.199951,1102.84,4031.52
2014-02-05,1751.640015,1093.59,4011.55
2014-02-06,1773.430054,1103.93,4057.12
2014-02-07,1797.02002,1116.55,4125.86
2014-02-10,1799.839966,1118.73,4148.17
2014-02-11,1819.75,1129.16,4191.04
2014-02-12,1819.26001,1132.54,4201.29
2014-02-13,1829.829956,1147.79,4240.67
2014-02-14,1838.630005,1149.21,4244.03
2014-02-17,1838.630005,1149.21,4244.03
2014-02-18,1840.76001,1161.48,4272.78
2014-02-19,1828.75,1149.07,4237.95
2014-02-20,1839.780029,1162.12,4267.55
2014-02-21,1836.25,1164.63,4263.41
2014-02-24,1847.609985,1174.55,4292.97
2014-02-25,1845.119995,1173.95,4287.59
2014-02-26,1845.160034,1181.72,4292.06
2014-02-27,1854.290039,1187.94,4318.93
2014-02-28,1859.449951,1183.03,4308.12
2014-03-03,1845.72998,1176.36,4277.3
2014-03-04,1873.910034,1208.65,4351.97
2014-03-05,1873.810059,1205.91,4357.97
2014-03-06,1877.030029,1204.54,4352.13
2014-03-07,1878.040039,1203.32,4336.22
2014-03-10,1877.170044,1200.54,4334.45
2014-03-11,1867.630005,1187.05,4307.19
2014-03-12,1868.199951,1191.37,4323.33
2014-03-13,1846.339966,1176.74,4260.42
2014-03-14,1841.130005,1181.41,4245.4
2014-03-17,1858.829956,1188.23,4279.95
2014-03-18,1872.25,1205.04,4333.31
2014-03-19,1860.77002,1195.66,4307.6
2014-03-20,1872.01001,1198.97,4319.29
2014-03-21,1866.52002,1193.73,4276.79
2014-03-24,1857.439941,1178.23,4226.39
2014-03-25,1865.619995,1178.05,4234.27
2014-03-26,1852.560059,1155.49,4173.58
2014-03-27,1849.040039,1151.44,4151.23
2014-03-28,1857.619995,1151.81,4155.76
2014-03-31,1872.339966,1173.04,4198.99
2014-04-01,1885.52002,1188.7,4268.04
2014-04-02,1890.900024,1192.81,4276.46
2014-04-03,1888.77002,1181.12,4237.74
2014-04-04,1865.089966,1153.38,4127.73
2014-04-07,1845.040039,1135.78,4079.75
2014-04-08,1851.959961,1144.24,4112.99
2014-04-09,1872.180054,1159.96,4183.9
2014-04-10,1833.079956,1127.66,4054.11
2014-04-11,1815.689941,1111.44,3999.73
2014-04-14,1830.609985,1115.35,4022.69
2014-04-15,1842.97998,1119.49,4034.16
2014-04-16,1862.310059,1131.77,4086.23
2014-04-17,1864.849976,1137.9,4095.52
2014-04-18,1864.849976,1137.9,4095.52
2014-04-21,1871.890015,1142.31,4121.55
2014-04-22,1879.550049,1155.61,4161.46
2014-04-23,1875.390015,1147.08,4126.97
2014-04-24,1878.609985,1144.35,4148.34
2014-04-25,1863.400024,1123.03,4075.56
2014-04-28,1869.430054,1117.06,4074.4
2014-04-29,1878.329956,1120.83,4103.54
2014-04-30,1883.949951,1126.86,4114.56
2014-05-01,1883.680054,1125.97,4127.45
2014-05-02,1881.140015,1128.8,4123.9
2014-05-05,1884.660034,1126.3,4138.06
2014-05-06,1867.719971,1108.01,4080.76
2014-05-07,1878.209961,1108.55,4067.67
2014-05-08,1875.630005,1097.43,4051.5
2014-05-09,1878.47998,1107.22,4071.87
2014-05-12,1896.650024,1133.65,4143.86
2014-05-13,1897.449951,1121.16,4130.17
2014-05-14,1888.530029,1103.14,4100.63
2014-05-15,1870.849976,1095.99,4069.29
2014-05-16,1877.859985,1102.91,4090.59
2014-05-19,1885.079956,1114.43,4125.82
2014-05-20,1872.829956,1097.9,4096.89
2014-05-21,1888.030029,1103.63,4131.54
2014-05-22,1892.48999,1113.87,4154.34
2014-05-23,1900.530029,1126.19,4185.81
2014-05-26,1900.530029,1126.19,4185.81
2014-05-27,1911.910034,1142.2,4237.07
2014-05-28,1909.780029,1136.68,4225.07
2014-05-29,1920.030029,1140.07,4247.95
2014-05-30,1923.569946,1134.5,4242.62
2014-06-02,1924.969971,1128.9,4237.2
2014-06-03,1924.23999,1126.15,4234.08
2014-06-04,1927.880005,1131.22,4251.64
2014-06-05,1940.459961,1153.94,4296.23
2014-06-06,1949.439941,1165.21,4321.4
2014-06-09,1951.27002,1175.88,4336.24
2014-06-10,1950.790039,1172.71,4338.0
2014-06-11,1943.890015,1166.71,4331.93
2014-06-12,1930.109985,1159.4,4297.63
2014-06-13,1936.160034,1162.68,4310.65
2014-06-16,1937.780029,1166.82,4321.11
2014-06-17,1941.98999,1176.62,4337.23
2014-06-18,1956.97998,1183.13,4362.84
2014-06-19,1959.47998,1184.03,4359.33
2014-06-20,1962.869995,1188.42,4368.04
2014-06-23,1962.609985,1184.95,4368.68
2014-06-24,1949.97998,1173.24,4350.36
2014-06-25,1959.530029,1182.68,4379.76
2014-06-26,1957.219971,1180.71,4379.05
2014-06-27,1960.959961,1189.5,4397.93
2014-06-30,1960.22998,1192.96,4408.18
2014-07-01,1973.319946,1205.95,4458.65
2014-07-02,1974.619995,1199.5,4457.73
2014-07-03,1985.439941,1208.15,4485.93
2014-07-04,1985.439941,1208.15,4485.93
2014-07-07,1977.650024,1186.74,4451.53
2014-07-08,1963.709961,1172.15,4391.46
2014-07-09,1972.829956,1173.81,4419.03
2014-07-10,1964.680054,1161.86,4396.2
2014-07-11,1967.569946,1159.93,4415.49
2014-07-14,1977.099976,1165.62,4440.42
2014-07-15,1973.280029,1153.81,4416.39
2014-07-16,1981.569946,1151.55,4425.97
2014-07-17,1958.119995,1133.6,4363.45
2014-07-18,1978.219971,1151.61,4432.15
2014-07-21,1973.630005,1146.66,4424.7
2014-07-22,1983.530029,1156.15,4456.02
2014-07-23,1987.01001,1158.11,4473.7
2014-07-24,1987.97998,1156.26,4472.11
2014-07-25,1978.339966,1144.72,4449.56
2014-07-28,1978.910034,1139.5,4444.91
2014-07-29,1969.949951,1141.64,4442.7
2014-07-30,1970.069946,1146.57,4462.9
2014-07-31,1930.670044,1120.07,4369.77
2014-08-01,1925.150024,1114.86,4352.64
2014-08-04,1938.98999,1124.82,4383.89
2014-08-05,1920.209961,1121.56,4352.84
2014-08-06,1920.23999,1125.55,4355.05
2014-08-07,1909.569946,1119.76,4334.97
2014-08-08,1931.589966,1131.35,4370.9
2014-08-11,1936.920044,1141.93,4401.33
2014-08-12,1933.75,1133.03,4389.25
2014-08-13,1946.719971,1141.78,4434.13
2014-08-14,1955.180054,1143.34,4453.0
2014-08-15,1955.060059,1141.65,4464.93
2014-08-18,1971.73999,1158.4,4508.31
2014-08-19,1981.599976,1162.47,4527.51
2014-08-20,1986.51001,1157.51,4526.48
2014-08-21,1992.369995,1160.03,4532.1
2014-08-22,1988.400024,1160.34,4538.55
2014-08-25,1997.920044,1165.22,4557.35
2014-08-26,2000.02002,1175.17,4570.64
2014-08-27,2000.119995,1172.71,4569.62
2014-08-28,1996.73999,1165.95,4557.7
2014-08-29,2003.369995,1174.35,4580.27
2014-09-01,2003.369995,1174.35,4580.27
2014-09-02,2002.280029,1179.47,4598.19
2014-09-03,2000.719971,1172.2,4572.57
2014-09-04,1997.650024,1167.21,4562.29
2014-09-05,2007.709961,1170.13,4582.9
2014-09-08,2001.540039,1172.31,4592.29
2014-09-09,1988.439941,1158.5,4552.29
2014-09-10,1995.689941,1158.5,4586.52
2014-09-11,1997.449951,1172.34,4591.81
2014-09-12,1985.540039,1160.61,4567.6
2014-09-15,1984.130005,1146.52,4518.9
2014-09-16,1998.97998,1150.97,4552.76
2014-09-17,2001.569946,1153.89,4562.19
2014-09-18,2011.359985,1159.27,4593.43
2014-09-19,2010.400024,1146.92,4579.79
2014-09-22,1994.290039,1129.36,4527.69
2014-09-23,1982.77002,1118.72,4508.69
2014-09-24,1998.300049,1128.31,4555.22
2014-09-25,1965.98999,1110.24,4466.75
2014-09-26,1982.849976,1119.33,4512.19
2014-09-29,1977.800049,1117.91,4505.85
2014-09-30,1972.290039,1101.68,4493.39
2014-10-01,1946.160034,1085.41,4422.09
2014-10-02,1946.170044,1096.38,4430.2
2014-10-03,1967.900024,1104.74,4475.62
2014-10-06,1964.819946,1094.65,4454.8
2014-10-07,1935.099976,1076.31,4385.2
2014-10-08,1968.890015,1097.12,4468.59
2014-10-09,1928.209961,1067.99,4378.34
2014-10-10,1906.130005,1053.32,4276.24
2014-10-13,1874.73999,1049.3,4213.66
2014-10-14,1877.699951,1061.6,4227.17
2014-10-15,1862.48999,1072.45,4215.32
2014-10-16,1862.76001,1086.11,4217.39
2014-10-17,1886.76001,1082.33,4258.44
2014-10-20,1904.01001,1094.97,4316.07
2014-10-21,1941.280029,1112.85,4419.48
2014-10-22,1927.109985,1096.87,4382.85
2014-10-23,1950.819946,1116.49,4452.79
2014-10-24,1964.579956,1118.82,4483.72
2014-10-27,1961.630005,1117.48,4485.93
2014-10-28,1985.050049,1149.45,4564.29
2014-10-29,1982.300049,1146.37,4549.23
2014-10-30,1994.650024,1155.77,4566.14
2014-10-31,2018.050049,1173.51,4630.74
2014-11-03,2017.810059,1170.2,4638.91
2014-11-04,2012.099976,1165.42,4623.64
2014-11-05,2023.569946,1167.07,4620.72
2014-11-06,2031.209961,1171.86,4638.47
2014-11-07,2031.920044,1173.32,4632.53
2014-11-10,2038.26001,1179.57,4651.62
2014-11-11,2039.680054,1179.96,4660.56
2014-11-12,2038.25,1186.47,4675.13
2014-11-13,2039.329956,1175.42,4680.14
2014-11-14,2039.819946,1173.81,4688.54
2014-11-17,2041.319946,1164.23,4671.0
2014-11-18,2051.800049,1170.28,4702.44
2014-11-19,2048.719971,1157.69,4675.71
2014-11-20,2052.75,1170.75,4701.87
2014-11-21,2063.5,1172.42,4712.97
2014-11-24,2069.409912,1186.94,4754.89
2014-11-25,2067.030029,1186.33,4758.25
2014-11-26,2072.830078,1190.62,4787.32
2014-11-27,2072.830078,1190.62,4787.32
2014-11-28,2067.560059,1173.15,4791.63
2014-12-01,2053.439941,1154.05,4727.35
2014-12-02,2066.550049,1168.45,4755.81
2014-12-03,2074.330078,1179.01,4774.47
2014-12-04,2071.919922,1173.01,4769.44
2014-12-05,2075.370117,1182.43,4780.76
2014-12-08,2060.310059,1167.31,4740.69
2014-12-09,2059.820068,1188.06,4766.47
2014-12-10,2026.140015,1161.86,4684.03
2014-12-11,2035.329956,1166.96,4708.16
2014-12-12,2002.329956,1152.45,4653.6
2014-12-15,1989.630005,1140.3,4605.16
2014-12-16,1972.73999,1139.36,4547.83
2014-12-17,2012.890015,1174.83,4644.31
2014-12-18,2061.22998,1192.15,4748.4
2014-12-19,2070.649902,1195.95,4765.38
2014-12-22,2078.540039,1201.86,4781.42
2014-12-23,2082.169922,1202.44,4765.42
2014-12-24,2081.879883,1206.79,4773.47
2014-12-25,2081.879883,1206.79,4773.47
2014-12-26,2088.77002,1215.21,4806.86
2014-12-29,2090.570068,1219.11,4806.91
2014-12-30,2080.350098,1213.05,4777.44
2014-12-31,2058.899902,1204.7,4736.05
2015-01-01,2058.899902,1204.7,4736.05
2015-01-02,2058.199951,1198.8,4726.81
2015-01-05,2020.579956,1181.37,4652.57
2015-01-06,2002.609985,1161.32,4592.74
2015-01-07,2025.900024,1175.97,4650.47
2015-01-08,2062.139893,1196.13,4736.19
2015-01-09,2044.810059,1185.67,4704.07
2015-01-12,2028.26001,1180.07,4664.71
2015-01-13,2023.030029,1180.63,4661.5
2015-01-14,2011.27002,1177.06,4639.32
2015-01-15,1992.670044,1154.73,4570.82
2015-01-16,2019.420044,1176.66,4634.38
2015-01-19,2019.420044,1176.66,4634.38
2015-01-20,2022.550049,1170.25,4654.85
2015-01-21,2032.119995,1166.26,4667.42
2015-01-22,2063.149902,1189.55,4750.4
2015-01-23,2051.820068,1188.93,4757.88
2015-01-26,2057.090088,1200.35,4771.76
2015-01-27,2029.550049,1195.15,4681.5
2015-01-28,2002.160034,1175.05,4637.99
2015-01-29,2021.25,1192.05,4683.41
2015-01-30,1994.98999,1166.55,4635.24
2015-02-02,2020.849976,1176.65,4676.69
2015-02-03,2050.030029,1196.85,4727.74
2015-02-04,2041.51001,1189.45,4716.7
2015-02-05,2062.52002,1206.75,4765.1
2015-02-06,2055.469971,1204.85,4744.4
2015-02-09,2046.73999,1194.65,4726.01
2015-02-10,2068.590088,1204.65,4787.64
2015-02-11,2068.530029,1202.35,4801.18
2015-02-12,2088.47998,1214.95,4857.61
2015-02-13,2096.98999,1222.35,4893.84
2015-02-16,2096.98999,1222.35,4893.84
2015-02-17,2100.340088,1225.35,4899.27
2015-02-18,2099.679932,1227.85,4906.36
2015-02-19,2097.449951,1228.65,4924.7
2015-02-20,2110.300049,1230.95,4955.97
2015-02-23,2109.659912,1234.65,4960.97
2015-02-24,2115.47998,1235.45,4968.12
2015-02-25,2113.860107,1235.65,4967.14
2015-02-26,2110.73999,1238.95,4987.89
2015-02-27,2104.5,1233.65,4963.53
2015-03-02,2117.389893,1240.85,5008.1
2015-03-03,2107.780029,1233.85,4979.9
2015-03-04,2098.530029,1230.55,4967.14
2015-03-05,2101.040039,1235.15,4982.81
2015-03-06,2071.26001,1220.05,4927.37
2015-03-09,2079.429932,1223.05,4942.44
2015-03-10,2044.160034,1208.65,4859.79
2015-03-11,2040.23999,1216.35,4849.94
2015-03-12,2065.949951,1236.05,4893.29
2015-03-13,2053.399902,1232.05,4871.76
2015-03-16,2081.189941,1238.95,4929.51
2015-03-17,2074.280029,1242.55,4937.43
2015-03-18,2099.5,1251.95,4982.83
2015-03-19,2089.27002,1255.05,4992.38
2015-03-20,2108.100098,1266.05,5026.42
2015-03-23,2104.419922,1264.35,5010.97
2015-03-24,2091.5,1263.85,4994.73
2015-03-25,2061.050049,1233.65,4876.52
2015-03-26,2056.149902,1233.55,4863.36
2015-03-27,2061.02002,1240.05,4891.22
2015-03-30,2086.23999,1255.85,4947.44
2015-03-31,2067.889893,1251.55,4900.89
2015-04-01,2059.689941,1252.85,4880.23
2015-04-02,2066.959961,1254.95,4886.94
2015-04-03,2066.959961,1254.95,4886.94
2015-04-06,2080.620117,1259.35,4917.32
2015-04-07,2076.330078,1252.15,4910.23
2015-04-08,2081.899902,1263.65,4950.82
2015-04-09,2091.179932,1259.85,4974.56
2015-04-10,2102.060059,1265.05,4995.98
2015-04-13,2092.429932,1265.05,4988.25
2015-04-14,2095.840088,1265.45,4977.29
2015-04-15,2106.629883,1275.25,5011.02
2015-04-16,2104.98999,1272.75,5007.79
2015-04-17,2081.179932,1254.05,4931.81
2015-04-20,2100.399902,1265.35,4994.6
2015-04-21,2097.290039,1263.15,5014.1
2015-04-22,2107.959961,1264.85,5035.17
2015-04-23,2112.929932,1270.35,5056.06
2015-04-24,2117.689941,1267.05,5092.08
2015-04-27,2108.919922,1252.85,5060.25
2015-04-28,2114.76001,1260.05,5055.42
2015-04-29,2106.850098,1245.15,5023.64
2015-04-30,2085.51001,1220.15,4941.42
2015-05-01,2108.290039,1227.25,5005.39
2015-05-04,2114.48999,1229.75,5016.93
2015-05-05,2089.459961,1216.25,4939.33
2015-05-06,2080.149902,1221.35,4919.64
2015-05-07,2088.0,1225.75,4945.54
2015-05-08,2116.100098,1233.15,5003.55
2015-05-11,2105.330078,1235.45,4993.57
2015-05-12,2099.120117,1233.95,4976.19
2015-05-13,2098.47998,1231.95,4981.69
2015-05-14,2121.100098,1245.15,5050.8
2015-05-15,2122.72998,1243.35,5048.29
2015-05-18,2129.199951,1258.85,5078.44
2015-05-19,2127.830078,1257.35,5070.03
2015-05-20,2125.850098,1259.15,5071.74
2015-05-21,2130.820068,1256.15,5090.79
2015-05-22,2126.060059,1250.35,5089.36
2015-05-25,2126.060059,1250.35,5089.36
2015-05-26,2104.199951,1240.05,5032.75
2015-05-27,2123.47998,1255.55,5106.59
2015-05-28,2120.790039,1254.35,5097.98
2015-05-29,2107.389893,1247.25,5070.03
2015-06-01,2111.72998,1251.05,5082.93
2015-06-02,2109.600098,1250.15,5076.52
2015-06-03,2114.070068,1264.85,5099.23
2015-06-04,2095.840088,1251.15,5059.12
2015-06-05,2092.830078,1261.45,5068.46
2015-06-08,2079.280029,1253.55,5021.63
2015-06-09,2080.149902,1251.95,5013.87
2015-06-10,2105.199951,1266.95,5076.69
2015-06-11,2108.860107,1268.35,5082.51
2015-06-12,2094.110107,1265.35,5051.1
2015-06-15,2084.429932,1260.85,5029.97
2015-06-16,2096.290039,1270.05,5055.55
2015-06-17,2100.439941,1267.65,5064.88
2015-06-18,2121.23999,1284.35,5132.95
2015-06-19,2109.98999,1284.05,5117.0
2015-06-22,2122.850098,1292.35,5153.97
2015-06-23,2124.199951,1296.05,5160.09
2015-06-24,2108.580078,1285.15,5122.41
2015-06-25,2102.310059,1285.15,5112.19
2015-06-26,2101.48999,1282.95,5080.51
2015-06-29,2057.639893,1248.05,4958.47
2015-06-30,2063.110107,1253.85,4986.87
2015-07-01,2077.419922,1255.85,5013.12
2015-07-02,2076.780029,1247.95,5009.21
2015-07-03,2076.780029,1247.95,5009.21
2015-07-06,2068.76001,1248.25,4991.94
2015-07-07,2081.340088,1248.65,4997.46
2015-07-08,2046.680054,1229.55,4909.76
2015-07-09,2051.310059,1231.95,4922.4
2015-07-10,2076.620117,1248.85,4997.7
2015-07-13,2099.600098,1264.75,5071.51
2015-07-14,2108.949951,1272.55,5104.89
2015-07-15,2107.399902,1266.95,5098.94
2015-07-16,2124.290039,1272.55,5163.18
2015-07-17,2126.639893,1266.35,5210.14
2015-07-20,2128.280029,1261.65,5218.86
2015-07-21,2119.209961,1255.15,5208.12
2015-07-22,2114.149902,1259.05,5171.77
2015-07-23,2102.149902,1245.05,5146.41
2015-07-24,2079.649902,1227.05,5088.63
2015-07-27,2067.639893,1215.05,5039.78
2015-07-28,2093.25,1225.35,5089.21
2015-07-29,2108.570068,1227.75,5111.73
2015-07-30,2108.629883,1232.35,5128.78
2015-07-31,2103.840088,1239.45,5128.28
2015-08-03,2098.040039,1233.25,5115.38
2015-08-04,2093.320068,1228.75,5105.55
2015-08-05,2099.840088,1231.95,5139.94
2015-08-06,2083.560059,1214.05,5056.44
2015-08-07,2077.570068,1208.05,5043.54
2015-08-10,2104.179932,1221.55,5101.8
2015-08-11,2084.070068,1214.55,5036.79
2015-08-12,2086.050049,1208.35,5044.39
2015-08-13,2083.389893,1204.05,5033.56
2015-08-14,2091.540039,1212.05,5048.24
2015-08-17,2102.439941,1224.75,5091.7
2015-08-18,2096.919922,1215.55,5059.35
2015-08-19,2079.610107,1200.55,5019.05
2015-08-20,2035.72998,1169.25,4877.49
2015-08-21,1970.890015,1158.35,4706.04
2015-08-24,1893.209961,1102.55,4526.25
2015-08-25,1867.609985,1106.95,4506.49
2015-08-26,1940.51001,1132.75,4697.54
2015-08-27,1987.660034,1155.05,4812.71
2015-08-28,1988.869995,1166.65,4828.32
2015-08-31,1972.180054,1158.95,4776.51
2015-09-01,1913.849976,1130.85,4636.11
2015-09-02,1948.859985,1148.15,4749.98
2015-09-03,1951.130005,1145.35,4733.5
2015-09-04,1921.219971,1136.65,4683.92
2015-09-07,1921.219971,1136.65,4683.92
2015-09-08,1969.410034,1161.05,4811.93
2015-09-09,1942.040039,1147.65,4756.53
2015-09-10,1952.290039,1154.15,4796.25
2015-09-11,1961.050049,1160.65,4822.34
2015-09-14,1953.030029,1153.25,4805.76
2015-09-15,1978.089966,1166.45,4860.52
2015-09-16,1995.310059,1174.85,4889.24
2015-09-17,1990.199951,1175.45,4893.95
2015-09-18,1958.030029,1166.35,4827.23
2015-09-21,1966.969971,1163.35,4828.95
2015-09-22,1942.73999,1145.65,4756.72
2015-09-23,1938.76001,1139.35,4752.74
2015-09-24,1932.23999,1136.45,4734.48
2015-09-25,1931.339966,1122.35,4686.5
2015-09-28,1881.77002,1089.75,4543.97
2015-09-29,1884.089966,1085.55,4517.32
2015-09-30,1920.030029,1099.85,4620.16
2015-10-01,1923.819946,1099.35,4627.08
2015-10-02,1951.359985,1115.25,4707.78
2015-10-05,1987.050049,1141.85,4781.26
2015-10-06,1979.920044,1133.25,4748.36
2015-10-07,1995.829956,1153.55,4791.15
2015-10-08,2013.430054,1164.65,4810.79
2015-10-09,2014.890015,1165.35,4830.47
2015-10-12,2017.459961,1164.85,4838.64
2015-10-13,2003.689941,1146.95,4796.61
2015-10-14,1994.23999,1135.15,4782.85
2015-10-15,2023.859985,1163.25,4870.1
2015-10-16,2033.109985,1161.15,4886.69
2015-10-19,2033.660034,1162.85,4905.47
2015-10-20,2030.77002,1161.75,4880.97
2015-10-21,2018.939941,1144.55,4840.12
2015-10-22,2052.51001,1158.45,4920.05
2015-10-23,2075.149902,1165.65,5031.86
2015-10-26,2071.179932,1158.05,5034.7
2015-10-27,2065.889893,1146.35,5030.15
2015-10-28,2090.350098,1178.15,5095.69
2015-10-29,2089.409912,1163.95,5074.27
2015-10-30,2079.360107,1160.05,5053.75
2015-11-02,2104.050049,1185.75,5127.15
2015-11-03,2109.790039,1191.45,5145.13
2015-11-04,2102.310059,1189.45,5142.48
2015-11-05,2099.929932,1189.65,5127.74
2015-11-06,2099.199951,1200.75,5147.12
2015-11-09,2078.580078,1184.65,5095.3
2015-11-10,2081.719971,1189.55,5083.24
2015-11-11,2075.0,1177.45,5067.02
2015-11-12,2045.969971,1157.25,5005.08
2015-11-13,2023.040039,1145.45,4927.88
2015-11-16,2053.189941,1155.95,4984.62
2015-11-17,2050.439941,1152.85,4986.01
2015-11-18,2083.580078,1172.05,5075.2
2015-11-19,2081.23999,1166.45,5073.64
2015-11-20,2089.169922,1175.15,5104.92
2015-11-23,2086.590088,1180.05,5102.48
2015-11-24,2089.139893,1187.35,5102.81
2015-11-25,2088.870117,1198.75,5116.14
2015-11-26,2088.870117,1198.75,5116.14
2015-11-27,2090.110107,1204.25,5127.52
2015-11-30,2080.409912,1198.45,5108.67
2015-12-01,2102.629883,1204.35,5156.31
2015-12-02,2079.51001,1193.75,5123.22
2015-12-03,2049.620117,1174.15,5037.53
2015-12-04,2091.689941,1183.45,5142.27
2015-12-07,2077.070068,1167.05,5101.81
2015-12-08,2063.590088,1156.85,5098.24
2015-12-09,2047.619995,1144.55,5022.87
2015-12-10,2052.22998,1148.35,5045.17
2015-12-11,2012.369995,1124.55,4933.47
2015-12-14,2021.939941,1115.25,4952.23
2015-12-15,2043.410034,1131.95,4995.36
2015-12-16,2073.070068,1148.75,5071.13
2015-12-17,2041.890015,1133.75,5002.55
2015-12-18,2005.550049,1122.55,4923.08
2015-12-21,2021.150024,1128.35,4968.92
2015-12-22,2038.969971,1139.05,5001.11
2015-12-23,2064.290039,1153.45,5045.93
2015-12-24,2060.98999,1153.65,5048.49
2015-12-25,2060.98999,1153.65,5048.49
2015-12-28,2056.5,1149.45,5040.99
2015-12-29,2078.360107,1161.55,5107.94
2015-12-30,2063.360107,1149.15,5065.85
2015-12-31,2043.939941,1133.45,5007.41
2016-01-01,2043.939941,1133.45,5007.41
2016-01-04,2012.660034,1111.35,4903.09
2016-01-05,2016.709961,1111.45,4891.43
2016-01-06,1990.26001,1095.65,4835.76
2016-01-07,1943.089966,1063.55,4689.43
2016-01-08,1922.030029,1047.15,4643.63
2016-01-11,1923.670044,1041.55,4637.99
2016-01-12,1938.680054,1044.7,4685.92
2016-01-13,1890.280029,1010.19,4526.06
2016-01-14,1921.839966,1025.67,4615.0
2016-01-15,1880.329956,1007.72,4488.42
2016-01-18,1880.329956,1007.72,4488.42
2016-01-19,1881.329956,994.87,4476.95
2016-01-20,1859.329956,999.31,4471.69
2016-01-21,1868.98999,997.34,4472.06
2016-01-22,1906.900024,1020.66,4591.18
2016-01-25,1877.079956,997.37,4518.49
2016-01-26,1903.630005,1017.97,4567.67
2016-01-27,1882.949951,1002.75,4468.17
2016-01-28,1893.359985,1003.27,4506.68
2016-01-29,1940.23999,1035.38,4613.95
2016-02-01,1939.380005,1032.39,4620.37
2016-02-02,1903.030029,1008.84,4516.95
2016-02-03,1912.530029,1010.3,4504.24
2016-02-04,1915.449951,1014.79,4509.56
2016-02-05,1880.050049,985.62,4363.14
2016-02-08,1853.439941,969.34,4283.75
2016-02-09,1852.209961,963.9,4268.76
